PdmarticleID;Label;"Product family";"Product family short";"Product type";"Medium temperature";Control;"Operating range Y";Communication;"Emergency setting position (POP) deenergised";"Running time motor";"Actuating time motor";"Actuating force";"Auxiliary switch";"Nominal voltage";"Nominal torque";"Degree of protection IEC/EN";"Data sheet name";"Data sheet PDF";3432;"Product picture 4c/bw";DN;PN;"Permissible pressure ps";"Closing pressure Δps";"Differential pressure ∆pmin value";"Differential pressure Δpmax value";kvs;"kvs (Sequence I)";"kvs (Sequence II)";kvmax;"kv variable";"﻿kvs theor.";"kv (factory setting)";"Vnom [l/s]";"Vnom [l/min]";"Vnom [l/h]";Vmaxpos1;Vmaxpos2;Vmaxpos3;"Vmax low-n";"Control path leakage rate";"Number of pipe connections";"Pipe connection type";"Measurement ports";Media;"Valve application";"Electrical accessories";"Mechanical accessories";V0;V1;"Version Number";Path
61589;GRK24A-5;"SuperCap rotary actuator";;Actuator;;Open-close;;;"NC / NO";"150 s";;;;AC/DC 24 V;"40 Nm";IP54;GRK24A-5;GRK24A-5_datasheet_en-gb.pdf;;PIC_EU_GRKA_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;S1A|S2A|P140A|P200A|P500A|P1000A|P2800A|P5000A|P10000A;;;;364;"EU\Products\Water solutions\Rotary product range actuators\SuperCap actuators\GRK..A\"
5040;NRF24A-S2-O;"Spring-return rotary actuator";;Actuator;;Open-close;;;NO;"75 s";;;"2 x SPDT";AC/DC 24 V;"10 Nm";IP54;NRF24A-S2-O;NRF24A-S2-O_datasheet_en-gb.pdf;;PIC_EU_NRF-S2-neutral-2K_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;344;"EU\Products\Water solutions\Rotary product range actuators\Spring return actuators\NRF..A (10Nm/5Nm)\"
5502;H6080X90-SP2;"Globe valve (partial pressure-balanced)";H;Valve;5...150°C;;;;;;;;;;;;H6..X..-SP2;H6..X..-SP2_datasheet_en-gb.pdf;;PIC_EU_H6..X..-S-P-2-neutral_01_4C.jpg;80;25;2500 kPa;;;;90 m³/h;;;;;;;;;;;;;;"max. 0.05% of the kvs value";2-way;Flange;;Water|Steam;"Control valve";;;;;318;"EU\Products\Water solutions\Globe valve range valves\PN25, flange\2-way\"
5499;H6050X25-S2;"Globe valve";H;Valve;5...150°C;;;;;;;;;;;;H6..X..-S2;H6..X..-S2_datasheet_en-gb.pdf;;PIC_EU_H6..X..-S-P-2-neutral_01_4C.jpg;50;25;2500 kPa;;;;25 m³/h;;;;;;;;;;;;;;"max. 0.05% of the kvs value";2-way;Flange;;Water|Steam;"Control valve";;;;;316;"EU\Products\Water solutions\Globe valve range valves\PN25, flange\2-way\"
5240;R438;"Characterised control valve";CCV;Valve;6...100°C;;;;;;;;;;;;R4..(K);R4.._K__datasheet_en-gb.pdf;;PIC_EU_R4_neutral_01_2C.jpg;40;16;1600 kPa;1400 kPa;;200 kPa;16 m³/h;;;;;;;;;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";2-way;"External thread";;Water;"Control valve";ZR24-1;ZR4540;;;383;"EU\Products\Water solutions\Rotary product range valves\Characterised control valves\External thread, 2-way\"
100452;P6100W2000E-MP;"Communicative characterised control valve with sensor-operated flow control";EPIV;VA-Unit;"-10...120°C ";modulating|communicative;DC 2...10 V;MP-Bus;;"90 s";;;;AC/DC 24 V;"40 Nm";IP54;P6..W..E-MP;P6..W..E-MP_datasheet_en-gb.pdf;;PIC_EU_EPIV-schwarz_4C.jpg;100;16;1600 kPa;690 kPa;;340 kPa;;;;;;115 m³/h;;20 l/s;1200 l/min;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";2-way;Flange;;Water;"Pressure independent";ZR24-F05|ZK1-GEN|ZK2-GEN|ZFP2-MP|ZN230-24MP;;;;423;"EU\Products\Water solutions\VA Units\EPIV\modulating, MP\"
5061;NRQ24A;"Very fast running rotary actuator";;Actuator;;Open-close;;;;"9 s";;;;AC/DC 24 V;"8 Nm";IP54;NRQ24A;NRQ24A_datasheet_en-gb.pdf;;PIC_EU_NRQ24A-neutral_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;S1A|S2A|P140A|P200A|P500A|P1000A|P2800A|P5000A|P10000A;;;;291;"EU\Products\Water solutions\Rotary product range actuators\Very fast runner actuator\NRQ..A (8 Nm)\"
5514;NR24A-MP;"Rotary actuator";;Actuator;;modulating|communicative;DC 2...10 V;MP-Bus;;"90 s";;;;AC/DC 24 V;"10 Nm";IP54;NR24A-MP;NR24A-MP_datasheet_en-gb.pdf;;PIC_EU_NR24A-MF-neutral_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;S1A|S2A|P140A|P200A|P500A|P1000A|P2800A|P5000A|P10000A|ZK1-GEN|ZK2-GEN|ZFP2-MP|ZN230-24MP;;;;390;"EU\Products\Water solutions\Rotary product range actuators\Standard actuators\NR..A (10 Nm)\"
5073;TRC24A-SR;"Rotary actuator";;Actuator;;modulating;DC 2...10 V;;;"15 s";;;;AC/DC 24 V;"2 Nm";IP54;TRC24A-SR;TRC24A-SR_datasheet_en-gb.pdf;;PIC_EU_LR24A_SR_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;S1A|S2A|P140A|P200A|P500A|P1000A|P2800A|P5000A|P10000A;;;;305;"EU\Products\Water solutions\Rotary product range actuators\Fast runner actuators\TRC..A (2 Nm)\"
5069;LRQ24A;"Very fast running rotary actuator";;Actuator;;Open-close;;;;"9 s";;;;AC/DC 24 V;"4 Nm";IP54;LRQ24A;LRQ24A_datasheet_en-gb.pdf;;PIC_EU_LRQ24A-neutral_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;S1A|S2A|P140A|P200A|P500A|P1000A|P2800A|P5000A|P10000A;;;;318;"EU\Products\Water solutions\Rotary product range actuators\Very fast runner actuator\LRQ..A (4 Nm)\"
5542;LRF24-MP;"Spring-return rotary actuator";;Actuator;;modulating|communicative;DC 2...10 V;MP-Bus;NC;"75 s";;;;AC/DC 24 V;"4 Nm";IP54;LRF24-MP;LRF24-MP_datasheet_en-gb.pdf;;PIC_EU_LRF24-MP_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;ZK1-GEN|ZK2-GEN|ZFP2-MP|ZN230-24MP|CR24-A3|CR24-B3|CRK24-B1;;;;446;"EU\Products\Water solutions\Rotary product range actuators\Spring return actuators\LRF.. (4 Nm)\"
5245;R506K;"Characterised control valve";CCV;Valve;6...100°C;;;;;;;;;;;;R5..(K);R5.._K__datasheet_en-gb.pdf;;PIC_EU_R5_neutral_01_2C.jpg;10;16;1600 kPa;1400 kPa;;200 kPa;0.4 m³/h;;;;;;;;;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";3-way;"External thread";;Water;"Control valve";;ZR4510;;;363;"EU\Products\Water solutions\Rotary product range valves\Characterised control valves\External thread, 3-way\"
281044;C215QP-D;"PI Zone Valve";PIQCV;Valve;2...90°C;;;;;;;;;;;;C2..QP-..;C2..QP-.._datasheet_en-gb.pdf;;PIC_EU_C2..QP-..4C.jpg;15;25;1600 kPa;700 kPa;16 kPa;350 kPa;;;;;;;;;;420 l/h;50 l/h;70 l/h;100 l/h;;"Leakage rate A, tight (EN 12266-1)";2-way;"Internal thread";;Water;"Pressure independent";;ZR2315|ZCQ-E|ZCQ-FL;;;201;"EU\Products\Water solutions\Rotary product range valves\Pressure-independent CCV\PIQCV\"
281047;C215QPT-B;"PI Zone Valve";PIQCV;Valve;2...90°C;;;;;;;;;;;;C2..QPT-..;C2..QPT-.._datasheet_en-gb.pdf;;PIC_EU_C2..QPT-.._4C.jpg;15;25;1600 kPa;700 kPa;16 kPa;350 kPa;;;;;;;;;;210 l/h;20 l/h;30 l/h;40 l/h;;"Leakage rate A, tight (EN 12266-1)";2-way;"Internal thread";1;Water;"Pressure independent";;ZR2315|ZCQ-E|ZCQ-FL;;;226;"EU\Products\Water solutions\Rotary product range valves\Pressure-independent CCV\PIQCV\"
5545;SR24A-MP;"Rotary actuator";;Actuator;;modulating|communicative;DC 2...10 V;MP-Bus;;"90 s";;;;AC/DC 24 V;"20 Nm";IP54;SR24A-MP;SR24A-MP_datasheet_en-gb.pdf;;PIC_EU_SR24A-MP_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;S1A|S2A|P140A|P200A|P500A|P1000A|P2800A|P5000A|P10000A|ZK1-GEN|ZK2-GEN|ZFP2-MP|ZN230-24MP;;;;405;"EU\Products\Water solutions\Rotary product range actuators\Standard actuators\SR..A (20 Nm)\"
100468;R3020-1-2P5-B2;"Characterised control valve";"6-way CCV";Valve;6...80°C;;;;;;;;;;;;R30..-..-..-B2;R30..-..-..-B2_datasheet_en-gb.pdf;;PIC_EU_R3015..-B2_02_4C.jpg;20;16;1600 kPa;;;100 kPa;;1 m³/h;2.5 m³/h;;;;;;;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";6-way;"Internal thread";;Water;"Control valve";;ZR-004|ZR2320;;;329;"EU\Products\Water solutions\Rotary product range valves\Characterised control valves\Internal thread, 6-way\"
100471;R3020-1P6-1P6-B2;"Characterised control valve";"6-way CCV";Valve;6...80°C;;;;;;;;;;;;R30..-..-..-B2;R30..-..-..-B2_datasheet_en-gb.pdf;;PIC_EU_R3015..-B2_02_4C.jpg;20;16;1600 kPa;;;100 kPa;;1.6 m³/h;1.6 m³/h;;;;;;;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";6-way;"Internal thread";;Water;"Control valve";;ZR-004|ZR2320;;;325;"EU\Products\Water solutions\Rotary product range valves\Characterised control valves\Internal thread, 6-way\"
5246;R507K;"Characterised control valve";CCV;Valve;6...100°C;;;;;;;;;;;;R5..(K);R5.._K__datasheet_en-gb.pdf;;PIC_EU_R5_neutral_01_2C.jpg;10;16;1600 kPa;1400 kPa;;200 kPa;0.63 m³/h;;;;;;;;;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";3-way;"External thread";;Water;"Control valve";;ZR4510;;;367;"EU\Products\Water solutions\Rotary product range valves\Characterised control valves\External thread, 3-way\"
100466;R3020-P63-2P5-B2;"Characterised control valve";"6-way CCV";Valve;6...80°C;;;;;;;;;;;;R30..-..-..-B2;R30..-..-..-B2_datasheet_en-gb.pdf;;PIC_EU_R3015..-B2_02_4C.jpg;20;16;1600 kPa;;;100 kPa;;0.63 m³/h;2.5 m³/h;;;;;;;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";6-way;"Internal thread";;Water;"Control valve";;ZR-004|ZR2320;;;330;"EU\Products\Water solutions\Rotary product range valves\Characterised control valves\Internal thread, 6-way\"
100467;R3020-1-1P6-B2;"Characterised control valve";"6-way CCV";Valve;6...80°C;;;;;;;;;;;;R30..-..-..-B2;R30..-..-..-B2_datasheet_en-gb.pdf;;PIC_EU_R3015..-B2_02_4C.jpg;20;16;1600 kPa;;;100 kPa;;1 m³/h;1.6 m³/h;;;;;;;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";6-way;"Internal thread";;Water;"Control valve";;ZR-004|ZR2320;;;325;"EU\Products\Water solutions\Rotary product range valves\Characterised control valves\Internal thread, 6-way\"
5546;SR24A-MP-5;"Rotary actuator";;Actuator;;modulating|communicative;DC 2...10 V;MP-Bus;;"90 s";;;;AC/DC 24 V;"20 Nm";IP54;SR24A-MP-5;SR24A-MP-5_datasheet_en-gb.pdf;;PIC_EU_SR24A-MP-5-4c.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;S1A|S2A|P140A|P200A|P500A|P1000A|P2800A|P5000A|P10000A|ZK1-GEN|ZK2-GEN|ZFP2-MP|ZN230-24MP;;;;402;"EU\Products\Water solutions\Rotary product range actuators\Standard actuators\SR..A (20 Nm)\"
5241;R439;"Characterised control valve";CCV;Valve;6...100°C;;;;;;;;;;;;R4..(K);R4.._K__datasheet_en-gb.pdf;;PIC_EU_R4_neutral_01_2C.jpg;40;16;1600 kPa;1400 kPa;;200 kPa;25 m³/h;;;;;;;;;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";2-way;"External thread";;Water;"Control valve";ZR24-1;ZR4540;;;373;"EU\Products\Water solutions\Rotary product range valves\Characterised control valves\External thread, 2-way\"
5244;R505K;"Characterised control valve";CCV;Valve;6...100°C;;;;;;;;;;;;R5..(K);R5.._K__datasheet_en-gb.pdf;;PIC_EU_R5_neutral_01_2C.jpg;10;16;1600 kPa;1400 kPa;;200 kPa;0.25 m³/h;;;;;;;;;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";3-way;"External thread";;Water;"Control valve";;ZR4510;;;363;"EU\Produkte\Wasseranwendungen\Drehsortiment Ventile\Regel-Kugelhahnen\Aussengewinde, 3-Weg\"
281048;C215QPT-D;"PI Zone Valve";PIQCV;Valve;2...90°C;;;;;;;;;;;;C2..QPT-..;C2..QPT-.._datasheet_en-gb.pdf;;PIC_EU_C2..QPT-.._4C.jpg;15;25;1600 kPa;700 kPa;16 kPa;350 kPa;;;;;;;;;;420 l/h;50 l/h;70 l/h;100 l/h;;"Leakage rate A, tight (EN 12266-1)";2-way;"Internal thread";1;Water;"Pressure independent";;ZR2315|ZCQ-E|ZCQ-FL;;;231;"EU\Products\Water solutions\Rotary product range valves\Pressure-independent CCV\PIQCV\"
5097;H511B;"Globe valve";H;Valve;5...120°C;;;;;;;;;;;;H5..B;H5..B_datasheet_en-gb.pdf;;PIC_EU_H5-B-neutral_01_4C.jpg;15;16;1600 kPa;;;;0.63 m³/h;;;;;;;;;;;;;;"max. 0.05% of the kvs value";3-way;"External thread";;Water;"Control valve";ZH24-1;ZH4515|ZH515;;;327;"EU\Products\Water solutions\Globe valve range valves\PN16, external thread\3-way\"
5242;R448;"Characterised control valve";CCV;Valve;6...100°C;;;;;;;;;;;;R4..(K);R4.._K__datasheet_en-gb.pdf;;PIC_EU_R4_neutral_01_2C.jpg;50;16;1600 kPa;1400 kPa;;200 kPa;25 m³/h;;;;;;;;;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";2-way;"External thread";;Water;"Control valve";ZR24-1;ZR4550;;;380;"EU\Products\Water solutions\Rotary product range valves\Characterised control valves\External thread, 2-way\"
5541;LR24A-MP;"Rotary actuator";;Actuator;;modulating|communicative;DC 2...10 V;MP-Bus;;"90 s";;;;AC/DC 24 V;"5 Nm";IP54;LR24A-MP;LR24A-MP_datasheet_en-gb.pdf;;PIC_EU_LR24A-MP_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;S1A|S2A|P140A|P200A|P500A|P1000A|P2800A|P5000A|P10000A|ZK1-GEN|ZK2-GEN|ZFP2-MP|ZN230-24MP|CR24-A3|CR24-B3|CRK24-B1;;;;351;"EU\Products\Water solutions\Rotary product range actuators\Standard actuators\LR..A (5 Nm)\"
100469;R3020-1P6-P63-B2;"Characterised control valve";"6-way CCV";Valve;6...80°C;;;;;;;;;;;;R30..-..-..-B2;R30..-..-..-B2_datasheet_en-gb.pdf;;PIC_EU_R3015..-B2_02_4C.jpg;20;16;1600 kPa;;;100 kPa;;1.6 m³/h;0.63 m³/h;;;;;;;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";6-way;"Internal thread";;Water;"Control valve";;ZR-004|ZR2320;;;327;"EU\Products\Water solutions\Rotary product range valves\Characterised control valves\Internal thread, 6-way\"
61590;GRK24A-SZ-5;"SuperCap rotary actuator";;Actuator;;modulating;DC 0.5...10 V;;"NC / NO";"150 s";;;;AC/DC 24 V;"40 Nm";IP54;GRK24A-SZ-5;GRK24A-SZ-5_datasheet_en-gb.pdf;;PIC_EU_GRKA_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;S1A|S2A|P140A|P200A|P500A|P1000A|P2800A|P5000A|P10000A;;;;337;"EU\Products\Water solutions\Rotary product range actuators\SuperCap actuators\GRK..A\"
5071;SR230A-5;"Rotary actuator";;Actuator;;Open-close|3-point;;;;"90 s";;;;AC 230 V;"20 Nm";IP54;SR230A-5;SR230A-5_datasheet_en-gb.pdf;;PIC_EU_SR230A-5_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;S1A|S2A|P140A|P200A|P500A|P1000A|P2800A|P5000A|P10000A;;;;368;"EU\Products\Water solutions\Rotary product range actuators\Standard actuators\SR..A (20 Nm)\"
5515;TRF24-MFT;"Spring-return rotary actuator";;Actuator;;modulating|communicative;DC 2...10 V;MP-Bus;NC;"90 s";;;;AC/DC 24 V;"2.5 Nm";IP42;TRF24-MFT;TRF24-MFT_datasheet_en-gb.pdf;;PIC_EU_TRF-neutral_02_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;ZK1-GEN|ZK2-GEN|ZFP2-MP|ZN230-24MP;;;;446;"EU\Products\Water solutions\Rotary product range actuators\Spring return actuators\TRF.. (2.5 Nm)\"
61600;NRFA-S2;"Spring-return rotary actuator";;Actuator;;Open-close;;;NC;"75 s";;;"2 x SPDT";AC 24...240 V / DC 24...125 V;"10 Nm";IP54;NRFA-S2;NRFA-S2_datasheet_en-gb.pdf;;PIC_EU_NRF-S2-neutral-2K_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;329;"EU\Products\Water solutions\Rotary product range actuators\Spring return actuators\NRF..A (10Nm/5Nm)\"
281473;C215Q-J;"Zone valve";QCV;Valve;2...90°C;;;;;;;;;;;;C2..Q-..;C2..Q-.._datasheet_en-gb.pdf;;PIC_EU_C2..Q-.._4C.jpg;15;25;1600 kPa;350 kPa;;280 kPa;4.8 m³/h;;;;"0.4 / 0.6 / 1 / 1.5 / 2 / 2.9 / 4 / 4.8";;;;;;;;;;"Leakage rate A, tight (EN 12266-1)";2-way;"Internal thread";0;Water;"Control valve";;ZR2315|ZCQ-E;;;217;"EU\Produkte\Wasseranwendungen\Drehsortiment Ventile\Zonen-Ventile\"
5072;SR24A-5;"Rotary actuator";;Actuator;;Open-close|3-point;;;;"90 s";;;;AC/DC 24 V;"20 Nm";IP54;SR24A-5;SR24A-5_datasheet_en-gb.pdf;;PIC_EU_SR24A-5_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;S1A|S2A|P140A|P200A|P500A|P1000A|P2800A|P5000A|P10000A;;;;379;"EU\Products\Water solutions\Rotary product range actuators\Standard actuators\SR..A (20 Nm)\"
5243;R449;"Characterised control valve";CCV;Valve;6...100°C;;;;;;;;;;;;R4..(K);R4.._K__datasheet_en-gb.pdf;;PIC_EU_R4_neutral_01_2C.jpg;50;16;1600 kPa;1400 kPa;;200 kPa;40 m³/h;;;;;;;;;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";2-way;"External thread";;Water;"Control valve";ZR24-1;ZR4550;;;379;"EU\Products\Water solutions\Rotary product range valves\Characterised control valves\External thread, 2-way\"
61598;NRFA;"Spring-return rotary actuator";;Actuator;;Open-close;;;NC;"75 s";;;;AC 24...240 V / DC 24...125 V;"10 Nm";IP54;NRFA;NRFA_datasheet_en-gb.pdf;;PIC_EU_NRF-neutral-1K_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;339;"EU\Products\Water solutions\Rotary product range actuators\Spring return actuators\NRF..A (10Nm/5Nm)\"
61596;H6040X16-S2;"Globe valve";H;Valve;5...150°C;;;;;;;;;;;;H6..X..-S2;H6..X..-S2_datasheet_en-gb.pdf;;PIC_EU_H6..X..-S-P-2-neutral_01_4C.jpg;40;25;2500 kPa;;;;16 m³/h;;;;;;;;;;;;;;"max. 0.05% of the kvs value";2-way;Flange;;Water|Steam;"Control valve";;;;;293;"EU\Products\Water solutions\Globe valve range valves\PN25, flange\2-way\"
281045;C220QP-F;"PI Zone Valve";PIQCV;Valve;2...90°C;;;;;;;;;;;;C2..QP-..;C2..QP-.._datasheet_en-gb.pdf;;PIC_EU_C2..QP-..4C.jpg;20;25;1600 kPa;700 kPa;16 kPa;350 kPa;;;;;;;;;;980 l/h;90 l/h;130 l/h;190 l/h;;"Leakage rate A, tight (EN 12266-1)";2-way;"Internal thread";0;Water;"Pressure independent";;ZR2320|ZCQ-E|ZCQ-FL;;;215;"EU\Products\Water solutions\Rotary product range valves\Pressure-independent CCV\PIQCV\"
100470;R3020-1P6-1-B2;"Characterised control valve";"6-way CCV";Valve;6...80°C;;;;;;;;;;;;R30..-..-..-B2;R30..-..-..-B2_datasheet_en-gb.pdf;;PIC_EU_R3015..-B2_02_4C.jpg;20;16;1600 kPa;;;100 kPa;;1.6 m³/h;1 m³/h;;;;;;;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";6-way;"Internal thread";;Water;"Control valve";;ZR-004|ZR2320;;;325;"EU\Products\Water solutions\Rotary product range valves\Characterised control valves\Internal thread, 6-way\"
5247;R508K;"Characterised control valve";CCV;Valve;6...100°C;;;;;;;;;;;;R5..(K);R5.._K__datasheet_en-gb.pdf;;PIC_EU_R5_neutral_01_2C.jpg;10;16;1600 kPa;1400 kPa;;200 kPa;1 m³/h;;;;;;;;;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";3-way;"External thread";;Water;"Control valve";;ZR4510;;;367;"EU\Produkte\Wasseranwendungen\Drehsortiment Ventile\Regel-Kugelhahnen\Aussengewinde, 3-Weg\"
61592;H6200W630-S7;"Globe valve";H;Valve;5...120°C;;;;;;;;;;;;H6..W..S7;H6..W..S7_datasheet_en-gb.pdf;;PIC_EU_H6..W-S7-neutral_01_SW.jpg;200;16;1600 kPa;;;;630 m³/h;;;;;;;;;;;;;;"max. 0.05% of the kvs value";2-way;Flange;;Water;"Control valve";;;;;278;"EU\Products\Water solutions\Globe valve range valves\PN16, flange\2-way\W\"
61599;NRFA-O;"Spring-return rotary actuator";;Actuator;;Open-close;;;NO;"75 s";;;;AC 24...240 V / DC 24...125 V;"10 Nm";IP54;NRFA-O;NRFA-O_datasheet_en-gb.pdf;;PIC_EU_NRF-neutral-1K_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;322;"EU\Products\Water solutions\Rotary product range actuators\Spring return actuators\NRF..A (10Nm/5Nm)\"
281046;C220QPT-F;"PI Zone Valve";PIQCV;Valve;2...90°C;;;;;;;;;;;;C2..QPT-..;C2..QPT-.._datasheet_en-gb.pdf;;PIC_EU_C2..QPT-.._4C.jpg;20;25;1600 kPa;700 kPa;16 kPa;350 kPa;;;;;;;;;;980 l/h;90 l/h;130 l/h;190 l/h;;"Leakage rate A, tight (EN 12266-1)";2-way;"Internal thread";1;Water;"Pressure independent";;ZR2320|ZCQ-E|ZCQ-FL;;;254;"EU\Produkte\Wasseranwendungen\Drehsortiment Ventile\Druckunabhängige RKH\PIQCV\"
5591;SR24ALON;"Rotary actuator";;Actuator;;communicative;;"LON (FTT-10A)";;"90 s";;;;AC/DC 24 V;"20 Nm";IP54;SR24ALON;SR24ALON_datasheet_en-gb.pdf;;PIC_EU_SR24ALON-neutral_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;ZK1-GEN|ZK2-GEN;;;;356;"EU\Products\Water solutions\Rotary product range actuators\Standard actuators\SR..A (20 Nm)\"
61593;H6250W1000-S7;"Globe valve";H;Valve;5...120°C;;;;;;;;;;;;H6..W..S7;H6..W..S7_datasheet_en-gb.pdf;;PIC_EU_H6..W-S7-neutral_01_SW.jpg;250;16;1600 kPa;;;;1000 m³/h;;;;;;;;;;;;;;"max. 0.05% of the kvs value";2-way;Flange;;Water;"Control valve";;;;;280;"EU\Products\Water solutions\Globe valve range valves\PN16, flange\2-way\W\"
5593;NR24ALON;"Rotary actuator";;Actuator;;communicative;;"LON (FTT-10A)";;"90 s";;;;AC/DC 24 V;"10 Nm";IP54;NR24ALON;NR24ALON_datasheet_en-gb.pdf;;PIC_EU_NR24A-MF-neutral_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;ZK1-GEN|ZK2-GEN;;;;351;"EU\Products\Water solutions\Rotary product range actuators\Standard actuators\NR..A (10 Nm)\"
5098;H512B;"Globe valve";H;Valve;5...120°C;;;;;;;;;;;;H5..B;H5..B_datasheet_en-gb.pdf;;PIC_EU_H5-B-neutral_01_4C.jpg;15;16;1600 kPa;;;;1 m³/h;;;;;;;;;;;;;;"max. 0.05% of the kvs value";3-way;"External thread";;Water;"Control valve";ZH24-1;ZH4515|ZH515;;;303;"EU\Products\Water solutions\Globe valve range valves\PN16, external thread\3-way\"
5100;H514B;"Globe valve";H;Valve;5...120°C;;;;;;;;;;;;H5..B;H5..B_datasheet_en-gb.pdf;;PIC_EU_H5-B-neutral_01_4C.jpg;15;16;1600 kPa;;;;2.5 m³/h;;;;;;;;;;;;;;"max. 0.05% of the kvs value";3-way;"External thread";;Water;"Control valve";ZH24-1;ZH4515|ZH515;;;307;"EU\Products\Water solutions\Globe valve range valves\PN16, external thread\3-way\"
5253;R517;"Characterised control valve";CCV;Valve;6...100°C;;;;;;;;;;;;R5..(K);R5.._K__datasheet_en-gb.pdf;;PIC_EU_R5_neutral_01_2C.jpg;20;16;1600 kPa;1400 kPa;;200 kPa;4 m³/h;;;;;;;;;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";3-way;"External thread";;Water;"Control valve";ZR24-1;ZR4520;;;365;"EU\Products\Water solutions\Rotary product range valves\Characterised control valves\External thread, 3-way\"
5101;H515B;"Globe valve";H;Valve;5...120°C;;;;;;;;;;;;H5..B;H5..B_datasheet_en-gb.pdf;;PIC_EU_H5-B-neutral_01_4C.jpg;15;16;1600 kPa;;;;4 m³/h;;;;;;;;;;;;;;"max. 0.05% of the kvs value";3-way;"External thread";;Water;"Control valve";ZH24-1;ZH4515|ZH515;;;304;"EU\Products\Water solutions\Globe valve range valves\PN16, external thread\3-way\"
5252;R513;"Characterised control valve";CCV;Valve;6...100°C;;;;;;;;;;;;R5..(K);R5.._K__datasheet_en-gb.pdf;;PIC_EU_R5_neutral_01_2C.jpg;15;16;1600 kPa;1400 kPa;;200 kPa;4 m³/h;;;;;;;;;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";3-way;"External thread";;Water;"Control valve";ZR24-1;ZR4515;;;370;"EU\Produkte\Wasseranwendungen\Drehsortiment Ventile\Regel-Kugelhahnen\Aussengewinde, 3-Weg\"
282466;C315Q-H;"Change-over zone valve";QCV;Valve;2...90°C;;;;;;;;;;;;C3..Q-..;C3..Q-.._datasheet_en-gb.pdf;;PIC_EU_C3..Q-.._4C.jpg;15;25;1600 kPa;350 kPa;;280 kPa;2.5 m³/h;;;;;;;;;;;;;;"Leakage rate A, tight (EN 12266-1)";3-way;"Internal thread";0;Water;"Change-over valve";;ZR2315|ZCQ-E;;;163;"EU\Products\Water solutions\Rotary product range valves\Zone valves\"
100476;R3020-2P5-2P5-B2;"Characterised control valve";"6-way CCV";Valve;6...80°C;;;;;;;;;;;;R30..-..-..-B2;R30..-..-..-B2_datasheet_en-gb.pdf;;PIC_EU_R3015..-B2_02_4C.jpg;20;16;1600 kPa;;;100 kPa;;2.5 m³/h;2.5 m³/h;;;;;;;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";6-way;"Internal thread";;Water;"Control valve";;ZR-004|ZR2320;;;330;"EU\Products\Water solutions\Rotary product range valves\Characterised control valves\Internal thread, 6-way\"
